#separator:tab
#html:true
#tags column:9
ところだ	Sắp sửa	時刻は間もなく３じになるところだ。	Sắp sửa đến 3h rồi.			Diễn tả một hành động hay một sự thay đổi ở vào giai đoạn “ngay trước khi xảy ra”.	<div>V-る + ところだ</div><div>Lưu ý: ところだった Suýt nữa</div>	thoigian.diadiem
tái cấp phát ①	を[再[さい]][発行[はっこう]]する							
xuất bản ②	を[出版[しゅっぱん]]する							
xuất bản ②	を[発刊[はっかん]]する							
xuất bản ②	を[刊行[かんこう]]する							
phát tín, gửi thư tín, thông tin (電報　でんぽう、メール、情報)	を[発信[はっしん]]する							
người phát tín	[発信[はっしん]][人[じん]]							
người phát tín	[発信[はっしん]][者[しゃ]]							
nơi nhận thông tin ( hiện tại thì cũng dùng từ này để nói về người gửi) Do dễ bị nhầm lẫn như thế nên người ta sẽ dùng từ 発信 và 着信 đối với điện thoại, 送信 và 受信 đối với mail, 送り先 và 届け先 đối với đồ vật )	[発信[はっしん]][先[さき]]							
nơi gửi thông tin	[発信[はっしん]][元[もと]]							
nhận thông tin	を[受信[じゅしん]]する							
cuộc gọi đến	[着信[ちゃくしん]]							
chuyển phát, ship hàng (荷物を)	を[発送[はっそう]]する							
nơi gửi	[発送[はっそう]][先[さき]]							
nơi nhận	[発送[はっそう]][元[もと]]							
lên men (生地 きじ bột làm bánh, vải)	が[発酵[はっこう]]する							
thực phẩm lên men	[発酵[はっこう]][食品[しょくひん]]							
lên men rượu	アルコール[発酵[はっこう]]							
lớn lên, phát triển　（子供は順調に、発育のいい赤ちゃん）	が[発育[はついく]]する							
phát triển tốt ⇔ không tốt	[発育[はついく]]がいい⇔[悪[わる]]い							
phát triển nhanh, lớn nhanh ⇔ chậm phát triển	[発育[はついく]]が[早[はや]]い⇔[遅[おそ]]い							
phát triển	が[生育[せいいく]]する							
phát triển	が[成育[せいいく]]する							
thành lập (会、組織、団体)	が/を[発足[ほっそく]]する							
lòng tin、tin tưởng chắc chắc là như thế	を[確信[かくしん]]する							
có ⇔ không có lòng tin	[確信[かくしん]]がある⇔ない							
có lòng tin	[確信[かくしん]]を[持[も]]つ							
nhận được sự tin tưởng	[確信[かくしん]]を[得[え]]る							
một cách tin tưởng	[確信[かくしん]][的[てき]]な							
biết là sai trái nhưng vẫn phạm tội	[確信[かくしん]][犯[はん]]							
xác định, chọn được, quyết định được (新市長、刑 けい hình phạt, 方針 phương pháp, phương châm)	が/を[確定[かくてい]]する							
một cách xác định, đại khái đã xác định	[確定[かくてい]][的[てき]]な							
không xác định	[不[ふ]][確定[かくてい]]な							
bảo đảm, giữ gìn (食料、予算、財源、原料、エネルギー)	を[確保[かくほ]]する							
xác lập, thành lập, tạo nên (基礎、制度、作風、名声 めいせい danh tiếng, 信頼関係、地位)	が/を[確立[かくりつ]]する							
① phản ứng với tình huống, với hoàn cảnh (khi được gọi tên, với đồ ăn chua thì nhăn mặt,...)<br>② phản ứng, nhận biết, nhận tín hiệu xử lý (máy móc)<br>③ phản ứng khi trộn 2 thứ lại với nhau	が[反応[はんのう]]する							
nhìn xem phản ứng (của ai đó)	[反応[はんのう]]を[見[み]]る							
phản ứng cự tuyệt (mạnh hơn so với 拒否反応)	[拒絶[きょぜつ]][反応[はんのう]]							
có ⇔ không có phản ứng	[反応[はんのう]]がある⇔ない							
phản ứng tốt ⇔ không tốt	[反応[はんのう]]がいい⇔[悪[わる]]い							
phản ứng nhạy bén ⇔ phản ứng không nhạy	[反応[はんのう]]が[鋭[するど]]い⇔[鈍[にぶ]]い							
phản ứng nhanh ⇔ chậm	[反応[はんのう]]が[素早[すばや]]い⇔[遅[おそ]]い							
không có phản ứng	[無[む]][反応[はんのう]]な							
phản ứng hóa học	[化学[かがく]][反応[はんのう]]							
① phản chiếu, phản xạ ánh sáng, âm thanh (日光が壁に、)<br>② phản xạ tự nhiên khi thấy trạng thái, tình huống gì đó của con người	が/を [反射[はんしゃ]]する							
thần kinh phản xạ	[反射[はんしゃ]][神経[しんけい]]							
phản xạ có điều kiện	[条件[じょうけん]][反射[はんしゃ]]							
một cách phản xạ	[反射[はんしゃ]][的[てき]]な							
①　phản phát, bật lại, chống đối (親に、)<br>②　đẩy (磁石)	が[反発[はんぱつ]]する							
mời gọi phản bác, làm những điều khiến người khác phản bác lại	[反発[はんぱつ]]を[招[まね]]く							
mua sự phản bác, làm những điều khiến người khác phản bác lại	~から[反発[はんぱつ]]を[買[か]]う							
lực đẩy hút (của nam châm)	[反発[はんぱつ]][力[りょく]]							
① phản ánh (国民の声、世相　せそう tình hình xã hội, 親の行動 hành động của bố mẹ)<br>② phản chiếu （富士山の姿）	が/を[反映[はんえい]]する							
phạm lỗi (thường dùng trong thể thao)	が[反則[はんそく]]する							
vi phạm lỗi, thực hiện hành vi phạm lỗi (cố ý)	[反則[はんそく]]を[犯[おか]]す							
bị lỗi (không cố ý)	[反則[はんそく]]を[取[と]]られる							
thua cuộc vì phạm lỗi	[反則[はんそく]][負[ま]]け							
bằng sáng chế	[特許[とっきょ]]							
bằng sáng chế	[特許[とっきょ]][権[けん]]							
lấy bằng sáng chế	[特許[とっきょ]]を[取[と]]る							
có bằng sáng chế	[特許[とっきょ]]を[得[え]]る							
xin xác nhận sáng chế	[特許[とっきょ]]を[申請[しんせい]]する							
① đã định trước (条件、)<br>② xác định (犯人、アレルギー源 nguyên nhân, nguồn gây ra dị ứng)	を[特定[とくてい]]する							
mặc định là nhiều nhưng không rõ là bao nhiêu	[不[ふ]][特定[とくてい]][多数[たすう]]							
khứ quy, quay lại, khôi phục nguyên trạng	が[復帰[ふっき]]する							
trở lại với cuộc sống trong xã hội	[社会[しゃかい]][復帰[ふっき]]							
trở lại công việc	[職場[しょくば]][復帰[ふっき]]							
trở về nguyên trạng	[原状[げんじょう]][復帰[ふっき]]							
phục hồi (công trình, đường sá)	が/を[復旧[ふっきゅう]]する							
tiến hành phục hồi lại như cũ	[復旧[ふっきゅう]][作業[さぎょう]]							
phục hưng (đất nước, làng, xã, mang tính kinh tế xã hội...)	が/を[復興[ふっこう]]する							
phục hưng sau thiên tai	[災害[さいがい]][復興[ふっこう]]							
điều tra、truy cứu tội (責任、原因、犯人、犯行の動機、事件)	を[追及[ついきゅう]]する							
theo đuổi (理想、幸福、利益、...)	を[追求[ついきゅう]]する							
theo đuổi nghiên cứu, làm sáng tỏ (真理、真実、本質、美　び vẻ đẹp)	を[追究[ついきゅう]]する							
theo dấu (犯人)	を[追跡[ついせき]]する							
theo sát điều tra	[追跡[ついせき]][調査[ちょうさ]]							
① mẫu, vật mẫu<br>② hình mẫu lý tưởng, cách làm mẫu	[手本[てほん]]							
làm mẫu	[手本[てほん]]にする							
trở thành khuôn mẫu	[手本[てほん]]になる							
mô phạm, thị phạm, làm mẫu	[模範[もはん]]							
① dấu vết, manh mối<br>② chỗ bám tay	[手[て]]がかり							
có ⇔ không có dấu vết	[手[て]]がかりがある⇔ない							
nắm bắt dấu vết	[手[て]]がかりをつかむ							
đầu mối, manh mối	[糸口[いとぐち]]							
chỗ đặt chân	[足[あし]]がかり							
phân chia (みんなで　phân chia mọi người, 何の人かで chia cho mấy người)	が[手分[てわ]]けする							
phân chia	を[分担[ぶんたん]]する							
thu xếp, chuẩn bị khi tổ chức sự kiện gì đó(人員　じんいん、物資　ぶっし、チケット、会場、)	を[手配[てはい]]する							
Lệnh truy nã	[指名[しめい]][手配[てはい]]							名詞
①dò dẫm, mò mẫn (bước đi, tiến lên, )<br>② mày mò, dò dẫm học những điều cơ bản	[手探[てさぐ]]り							
kĩ năng, sự khéo léo	[手際[てぎわ]]							
kĩ năng tốt ⇔ không tốt	[手際[てぎわ]]がいい⇔[悪[わる]]い							
kĩ năng tốt	[手際[てぎわ]]よく							
không có kĩ năng	[不手際[ふてぎわ]]							
① nhân công, người làm<br>② người phụ giúp<br>③ bàn tay con người	[人手[ひとで]]							
tốn nhân công	[人手[ひとで]]がかかる							
tốn nhân công	[人手[ひとで]]をかける							
không đủ nhân công	[人手[ひとで]]が[足[た]]りない							
thiếu nhân công	[人手[ひとで]][不足[ふそく]]							
mượn tay người khác, nhờ giúp đỡ	[人手[ひとで]]を[借[か]]りる							
nhờ vào người khác	[人手[ひとで]]に[頼[たよ]]る							
nhúng tay vào	[人手[ひとで]]を[加[くわ]]える							
có bàn tay con người can thiệp vào	[人手[ひとで]]が[入[はい]]る							
trao tay cái gì cho người khác	[人手[ひとで]]に[渡[わた]]る							
sự chú ý của mọi người	[人目[ひとめ]]							
có sự chú ý của mọi người	[人目[ひとめ]]がある							
bị chú ý	[人目[ひとめ]]が[気[き]]になる							
gây chú ý	[人目[ひとめ]]を[気[き]]にする							
né tránh sự chú ý	[人目[ひとめ]]を[避[さ]]ける							
được chú ý	[人目[ひとめ]]に[付[つ]]く							
lôi kéo sự chú ý của người khác	[人目[ひとめ]]を[引[ひ]]く							
quan tâm, để ý (=気になる)	[人目[ひとめ]]をはばがる							
cảm giác không có người, không có ai	[人気[にんき]]がない							
相手に対して作用を及ぼす	~かかる							
dựa vào, tựa vào, dựa dẫm vào (壁に、木に、親に)	が[寄[よ]]りかかる							
dựa vào, tựa vào, dựa dẫm vào (いすの背に、友人の肩に、親に)	（が）[凭[もた]]れかかる							
tóm lấy, chụp lấy (相手に)	（が）つかみかかる							
đâm vào, tấn công, gây hấn (闘牛士に　とうぎゅうし　võ sĩ đấu bò)	が[突[つ]]っかかる							
nhảy vồ lấy (犯人に、獲物に)	が[飛[と]]びかかる<br>が[跳[と]]びかかる							
～を始める	~かかる							
bắt đầu (論文に)	が[取[と]]りかかる							
もう少しで～しそうである	~かかる							
sắp tối	が[暮[く]]れかかる							
sắp rơi xuống	が[落[お]]ちかかる							
相手に対して作用を及ぼす	~かける							
để tựa vào (壁に)	を[立[た]]てかける							
bắt chuyện, nói chuyện (妹に)	が[話[はな]]しかける							
gây tác động đến, gây ảnh hưởng đến （AをBに働きかける　tác động lên B về vấn đề A）	が[働[はたら]]きかける							
gây tác động đến, gây ảnh hưởng đến	[働[はたら]]きかけをする							
đâm vào, lao vào (家に、空港に)	が[押[お]]しかける							
tập trung đông ở một chỗ	が[詰[つ]]めかける							
ngụy tạo, ngụy trang (木の枝に ngụy trang vào cành cây)	を[見[み]]せかける							
～し始めてやめる	~かける							
bắt đầu nói	を[言[い]]いかける							
もう少しで～しそうである	~かける							
suýt chết đuối	が[溺[おぼ]]れかける							
相手に強く～する、強い勢いで～する	~つける							
① ra lệnh, sai bảo<br>② mách lẻo, méc	を[言[い]]いつける							
chạy lao vào (病院に)	が[駆[か]]けつける							
khẳng định (あなたが悪いと)	を[決[き]]めつける							
gửi (本を彼女に)	を[送[おく]]り[付[つ]]ける							
① ép buộc (人に責任を)<br>② ép vào, áp vào (壁に耳を)	を[押[お]]し[付[つ]]ける							
nhìn chằm chằm	をにらみつける							
đập vào (机に)	を叩きつける							
quát mắng (コーチは選手を)	を[怒鳴[どな]]りつける							
khoe (khoe món đồ với bạn)	[見[み]]せつける							
ものに何かを付けるようにする	~つける							
trang bị những đồ dùng thường xuyên(部屋にエアコンを)	を[備[そな]]え[付[つ]]ける							
trang trí (クリスマスツリーに豆電球を)	を[飾[かざ]]り[付[つ]]ける							
～することに慣れている、いつも～している	~つける							
quen thuộc, thường làm　（やりつけることをする）	をやりつける							
thường đi đâu đó	が[行[い]]きつける							
tiệm hay đi	[行[い]]きつけの[店[みせ]]							
自分のものにする	~とる							
chiến thắng	を[勝[か]]ち[取[と]]る							
nắm bắt (チャンスを、勝利を)	をつかみ[取[と]]る							
nghe tiếp thu được, nghe được	を[聞[き]]き[取[と]]る							
ghi chú	を[書[か]]き[取[と]]る							
đọc, nắm được nội dung (表情、気持ち、カード、)	を[読[よ]]み[取[と]]る							
chiếm quyền kiểm soát, chiếm đoạt (飛行機を、会社を)	を[乗[の]]っ[取[と]]る							
người chiếm đoạt, tội phạm chiếm đoạt những thứ của người khác	[乗[の]]っ[取[と]]り[犯[はん]]							
không tặc cướp máy bay	ハイジャック							
móc ra (財布から紙幣を　しへい tiền giấy)	を[抜[ぬ]]き[取[と]]る							
~ lại	~[返[かえ]]す	言い<b>返す</b><br>なぐり<b>返す</b>		làm điều tương tự mà bên kia đã làm				五段動詞 他動詞
đáp trả, nói trả lại	を[言[い]]い[返[かえ]]す							
~ lại lần nữa<br>~ đi ~ lại	~[返[かえ]]す	糸を巻き<b>返す</b>	その動作を初めからもう一度、または何度もしてみる。くりかえす。	lặp đi lặp lại động tác đó				五段動詞 他動詞
đọc lại (母の手紙を)	を[読[よ]]み[返[かえ]]す							
đọc lại	を[読[よ]]み[直[なお]]す							
hỏi lại	を[聞[き]]き[返[かえ]]す							
hỏi lại	を[聞[き]]き[直[なお]]す							
①　suy nghĩ lại, thay đổi quyết định, ② nhớ lại	を[思[おも]]い[返[かえ]]す							
suy nghĩ lại, thay đổi quyết định	を[思[おも]]い[直[なお]]す							
nhớ lại	を[振[ふ]]り[返[かえ]]る							
① đọc lại, xem lại (レポートを)<br>② nhìn lại (bị nhìn nên nhìn lại)	を[見返[みかえ]]す							
đọc lại, xem lại	を[見直[みなお]]す							
最後まで～する　(関)～果たす、～抜く、～尽くす	~[切[き]]る①							
sử dụng hết (力、財産、食材)	を[使[つか]]い[切[き]]る							
bộc lộ ra hết (全力を)	を[出[だ]]し[切[き]]る							
すっかり～する、完全に～する	~[切[き]]る							
rõ ràng, hiển nhiên	が[分[わ]]かり[切[き]]る							
rất khốn đốn	が[困[こま]]り[切[き]]る							
hoàn toàn trong sáng, trong xanh	が[澄[す]]み[切[き]]る							
nhất quyết	を[押[お]]し[切[き]]る							
強く～する	~[切[き]]る							
khẳng định (本物だと)	が[言[い]]い[切[き]]る							
hạ quyết tâm, quyết định làm	が[踏[ふ]]み[切[き]]る							
「取り」が付かないと意味が変わるもの	[取[と]]り~							
lấy lại (những gì đã mất)	[取[と]]り[返[かえ]]す							五段動詞 他動詞
lấy lại	を[取[と]]り[戻[もど]]す							
①　đòi nợ (家賃を)<br>②　ưu ái bổ nhiệm (リーダーに取り立てる năng lực thực tế chưa đạt được nhưng được ưu ái cất nhắc)<br>③　không...lắm (＋thể phủ định = 特に) 取り立てて問題にすろことはないだろう	を[取[と]]り[立[た]]てる							
kiểm soát, quản lý　（スピード違反を）	を[取[と]]り[締[し]]まる							
sự kiểm soát, sự quản lý	[取[と]]り[締[し]]まり							
người quản lý, người điều hành	[取締役[とりしまりやく]]							
chuyên tâm vào （難しい問題に）	が[取[と]]り[組[く]]む							
①　mang vào, lấy vào (洗濯物を)<br>②　giành được, thu về phía mình (会社の金を biển thủ)<br>③　bận rộn (お取込み中)	が/を[取[と]]り[込[こ]]む							
rút lại, bãi bỏ phán quyết, lời nói (辞表、訴え、告訴 こくそ sự tố cáo )	を[取[と]]り[下[さ]]げる							
chuyển lời nhắn, chuyển điện thoại (用件 lời nhắn, 電話)<br>dùng trong giải thích hành động chứ không phải hành động trực tiếp	を[取[と]]り[次[つ]]ぐ							
vây quanh, bao vây (首相を, アイドル、)	を[取[と]]り[巻[ま]]く							
「取り」が付かないと意味があまり変わらないもの	[取[と]]り~							
loại bỏ (不純物 chất cặn bã, ごみ)	を[取[と]]り[除[のぞ]]く							
loại bỏ	を[取[と]]り[去[さ]]る							
loại bỏ	を[除去[じょきょ]]する							
①　thay thế bằng cái mới<br>②　trao đổi (姉とセーターを)	を[取[と]]り[替[か]]える							
thay thế, trao đổi	を[交換[こうかん]]する							
①　gắn, lắp đặt, trang bị (エアコンを、火災報知器を)<br>②　thỏa thuận (契約を)	を[取[と]]り[付[つ]]ける							
dở bỏ, tháo bỏ	を[取[と]]り[外[はず]]す							
lắp đặt, trang bị	を[据[す]]え[付[つ]]ける							
①　đối đãi, xử lý vật(壊れやすいものを丁寧に)<br>②　đối xử con người (公平に)<br>③　cung cấp, có (コンビニでは切手は取り扱っていない)<br>④　làm, thực hiện (Aではなく、Bも取り扱う)	を[取[と]]り[扱[あつか]]う							
quyết định (契約条件を)	を[取[と]]り[決[き]]める							
①　tập hợp (荷物を)<br>②　thu xếp　(商談　đàm phán thương mại, 縁談 えんだん dạm hỏi đám cưới)	を[取[と]]りまとめる							
người giữ vai trò tập hợp, thu xếp	[取[と]]りまとめ[役[やく]]							
hủy bỏ, cancel (旅行を)	を[取[と]]りやめる							
bị hủy	[取[と]]りやめになる							
hủy	[取[と]]りやめにする							
đặt mang đến nhà, order (全国からおいしいものを)	を[取[と]]り[寄[よ]]せる							
激しい勢いで～する、間近に～する	[突[つ]]き~①							
không chấp nhận, bị trả lại (上司から報告書を)	を[突[つ]]き[返[かえ]]す							
đẩy văng ra, xô ra (警官を)	を[突[つ]]き[飛[と]]ばす							
① giơ lên (こぶし nắm đấm)<br>② thúc đẩy, thúc ép (thúc ép ai đó)<br>③ sôi sục, dâng trào (怒りが)	を[突[つ]]き[上[あ]]げる							
sôi sục, dâng trào	（が）こみ[上[あ]]げる							
① hất ra, đưa ra, chìa ra (あご　cằm)<br>② đưa ra, giao cho (スリを警察に giao kẻ móc túi cho cảnh sát)	を[突[つ]]き[出[だ]]す							
rời bỏ, bỏ mặc (子供を)	を[突[つ]]き[放[はな]]す							
chìa ra, đưa ra (ナイフを、証拠を)	を[突[つ]]きつける							
① đối mặt, đối đầu (膝を　ひざ)<br>② so sánh (原本と写本を　しゃほん bản chính và bản sao)	を[突[つ]]き[合[あ]]わせる							
最後まで～する	~[突[つ]]き~							
xác định　（犯人の隠れ家　かくれが　nơi ẩn náu của tội phạm、理由、原因、責任の所在）	を[突[つ]]き[止[と]]める							
tìm hiểu, điều tra kĩ lưỡng　（不明な点を）	を[突[つ]]き[詰[つ]]める							
①　nhảy xuống (高いところから)<br>②　nhảy ra khỏi (電車から)	が[飛[と]]び[降[お]]りる							
bay vòng vòng, bay đến nơi này nơi kia (đi công tác chỗ này chỗ kia)	が[飛[と]]び[歩[ある]]く							
bật dậy (khi ngủ dậy)	が[飛[と]]び[起[お]]きる							
nhảy vượt qua người khác, tiến bộ, vượt mặt	が[飛[と]]び[越[こ]]える							
nhảy vượt qua (cự ly)	が[飛[と]]び[越[こ]]す							
đến mục tiêu một cách rất nhanh, bay ập tới (父親に)	が[飛[と]]びつく							
bắn tứ tung (汗、花火、)	が[飛[と]]び[散[ち]]る							
nhảy lên nhảy xuống, nhảy tưng tưng	が[飛[と]]び[跳[は]]ねる							
đưa cái gì về phía đối phương (手、招待状　しょうたいじょう)	を[差[さ]]し[出[だ]]す							
người đưa, người gửi	[差出人[さしだしにん]]							
đưa cái gì về phía đối phương nhưng thường có kèm thêm ẩn ý<br>手を差し伸べる đưa tay về phía đối phương nhưng thường có kèm thêm ẩn ý giúp đỡ, hỗ trợ, v.v	を[差[さ]]し[伸[の]]べる							
nhét vào, chèn vào (本にしおりを tấm đánh dấu trang, 口を chen vào câu chuyện)	を[差[さ]]し[挟[はさ]]む							
khấu trừ (給料から税金を)	を[差[さ]]し[引[ひ]]く							
khấu trừ (給料から税金を)	を[控除[こうじょ]]する							
từ chối không nhúng tay vào	を[差[さ]]し[控[ひか]]える							
thay thế một cái xấu bằng một cái tốt (trước khi nó bắt đầu được sử dụng.) (新しいものを)<br>間違いがあったので、3枚目を差し替えた。	を[差[さ]]し[替[か]]える							
trao đổi, đổi chỗ   コップとグラスの場所を入れ替えた。	を[入[い]]れ[替[か]]える							
đến gần, áp sát, cận kề (締切りが、危険が)	が[差[さ]]し[迫[せま]]る							
① kéo lên, nâng lên (沈んだ船を)<br>② nâng lên (消費税を)<br>③ nâng đỡ (部長に)	を[引[ひ]]き[上[あ]]げる							
rút lui, rút binh lính　(戦地から、軍隊を)	が/を[引[ひ]]き[揚[あ]]げる							
rời khỏi, rút lui khỏi (部屋から、会議室から、政界の第一線,)	が[引[ひ]]き[下[さ]]がる							
nghỉ việc, rút lại, từ bỏ	が[退[しりぞ]]く							
kéo giữ lại, không để cho đi (客さんを)	を[引[ひ]]き[止[と]]める							
① thu lại (古い家電製品を)<br>② chăm sóc, nhận nuôi dưỡng (母を、野良犬　のらいぬ chó hoang)	が/を[引[ひ]]き[取[と]]る							
① kéo lê (荷物を)<br>② lôi kéo (歯医者に子供を)<br>③ kéo dài, giữ mãi trong lòng (過去の失敗を)	を[引[ひ]]きずる							
① siết chặt, thắt chặt (ウエストを siết vòng eo, làm eo thon)<br>② siết chặt tinh thần (気を nghiêm túc, tập trung tinh thần lại)<br>③ siết chặt, thắt chặt thu chi, kinh tế(家計 chi tiêu trong gia đình)	を[引[ひ]]き[締[し]]める							
siết chặt tài chính	[金融[きんゆう]][引[ひ]]き[締[し]]め							
nhốt mình ở nhà, không ra ngoài	が[引[ひ]]きこもる							
① phóng to, kéo ra (写真を)<br>② kéo ra, làm dài ra, kéo thẳng ra (曲がった針金を、)	を[引[ひ]]き[伸[の]]ばす							
delay, chậm trễ, trì hoãn (解決を、返事、支払い、会議、)	を[引[ひ]]き[延[の]]ばす							
quay lại, bị gọi nên quay lại	が/を[振[ふ]]り[向[む]]く							
bù vào, thay thế (休みは翌月曜日に、バス輸送に)<br>tạm thời sử dụng thay thế cái này bằng cái khác.	を[振[ふ]]り[替[か]]える							
nghỉ thay thế, nghỉ bù (làm bù nghỉ bù hoặc nghỉ bù lễ trùng ngày nghỉ)	[振替[ふりかえ]][休日[きゅうじつ]]							
thay thế cách vận chuyển, chuyển phát, chuyên chở	[振替[ふりかえ]][輸送[ゆそう]]							
① vung, múa may vòng vòng (ナイフ, 棒)<br>② thao túng, điều khiển, khống chế (恋人を、)<br>③ thao túng (権力を)	を[振[ふ]]り[回[まわ]]す							
vung (vũ khí), thao túng (quyền lực)	を[振[ふ]]りかざす							
tấm, bảng (を取り付ける、をはめる　gắn)	パネル							
cảm biến	センサー							
cảm biến hoạt động	センサーが[働[はたら]]く							
sự hiển thị;<br>màn hình	ディスプレイ	ウィンドウズの<b>ディスプレイ</b><br>コンピューターの<b>ディスプレイ</b>						名詞
làm hiển thị	ディスプレイをする							
vật phẩm, món đồ	グッズ							
món đồ để làm gì (防犯グッズ đồ chống trộm)	N+グッズ							
① gói, đóng gói (１パック 1 gói)<br>② trọn gói, gói (tour du lịch)<br>③	パック							
thành gói, làm thành gói (đồ vật, tour, gói cước điện thoại)	パックになる							
đóng thành gói (đồ vật, tour, gói cước điện thoại)	パックにする							
gói hút chân không	[真空[しんくう]]パック							
đóng gói	パック[詰[づ]]め							
gói hàng	[包装[ほうそう]]							
gói tour du lịch	パックツアー							
gói tour du lịch	パック[旅行[りょこう]]							
trả tiền theo gói (cước điện thoại)	パック[料金[りょうきん]]							
gói hàng	パッケージ							
① đơn(kích thước đơn, dành cho 1 người)<br>② một mình, cô đơn<br>③ đơn, thi đấu một mình<br>④ đơn, một mình mình (CDシングル盤 đĩa đơn)	シングル							
size đơn (dành cho 1 người)	シングルサイズ							
giường đơn	シングルベッド							
phòng đơn	シングルルーム							
sống 1 mình	シングルライフ							
mẹ đơn thân	シングルマザー							
thi đấu đơn (テニスのシングルス、卓球の、バドミントンの)	シングルス							
① đôi (kích thước dành cho 2 người)<br>② 2 lần, gấp đôi, 2 thứ<br>③ thi đấu đôi	ダブル							
kích thước dành cho 2 người	ダブルサイズ							
giường đôi	ダブルベッド							
phòng đôi	ダブルルーム							
gấp ba	トリプル							
hai cú đấm (2 cú shock, 2 chuyện không vui cùng xảy ra)	ダブルパンチ							
phóng to 2 lần	ダブルスケール							
chơi 2 người	ダブルプレー							
đóng 2 vai	ダブルキャスト							
thi đấu đôi  (テニスのダブルス、卓球の、バドミントンの)	ダブルス							
catalog	カタログ							
catalog sản phẩm	カタログ[販売[はんばい]]							
catalog sản phẩm	カタログ[通販[つうはん]]							
mục lục sản phẩm	[商品[しょうひん]][目録[もくろく]]							
nhãn hiệu	ブランド							
hàng hiệu	ブランド[品[ひん]]							
đồ hiệu	ブランド[物[ぶつ]]							
nhãn hiệu hàng đầu	[一流[いちりゅう]]ブランド							
nhãn hiệu thời trang	ファッションブランド							
nhãn hiệu cao cấp	[高級[こうきゅう]]ブランド							
nhãn hiệu top	トップブランド							
nhãn hiệu nổi tiếng	[有名[ゆうめい]]ブランド							
nhãn hiệu giả mạo	[偽[にせ]]ブランド							
xu hướng hàng hiệu	ブランド[志向[しこう]]							
chợ trời, chợ đồ cũ ngoài trời	フリーマーケット							
đem ra chợ trời (bán)	フリーマーケットに[出[だ]]す							
đem sản phẩm ra chợ trời	フリーマーケットに[出品[しゅっぴん]]する							
mở cửa chợ trời	フリーマーケットを[開[ひら]]く							
tổ chức chợ trời	フリーマーケットを[開催[かいさい]]する							
chợ trời	[蚤[のみ]]の[市[いち]]							
nhà tài trợ	スポンサー							
Người xuất tiền, người chi tiền	[出費[しゅっぴ]][者[しゃ]]							
chiến dịch (エイズ撲滅の ぼくめつ chiến dịch tiêu diệt AIDS, <br>新発売のビールのキャンペーン chiến dịch bán ra loại bia mới)	キャンペーン							
thực hiện chiến dịch	キャンペーンをする							
tổ chức chiến dịch	キャンペーンを[行[おこな]]う							
sự kiện	イベント							
tổ chức sự kiện	イベントをする							
tổ chức sự kiện	イベントを[行[おこな]]う							
tổ chức sự kiện	イベントを[開[ひら]]く							
tổ chức sự kiện	イベントを[開催[かいさい]]する							
sự kiện lớn	[一大[いちだい]]イベント							
sự kiện chính	メインイベント							
thông tin sự kiện	イベント[情報[じょうほう]]							
sự kiện	[催[もよお]]し							
lễ hội　（アニメフェスティバル、フラワーフェスティバル）	フェスティバル							
tổ chức lễ hội	フェスティバルを[開[ひら]]く							
tổ chức lễ hội	フェスティバルを[開催[かいさい]]する							
diễu hành	がパレードする							
diễu hành chiến thắng	[優勝[ゆうしょう]]パレード							
diễu hành chúc mừng chiến thắng	[祝勝[しゅくしょう]]パレード							
diễu hành đám cưới	[結婚[けっこん]]パレード							
① sống, làm trực tiếp(chơi nhạc sống　バンドのライブを見る)<br>② trực tiếp(sự kiện)	ライブ							
làm trực tiếp, chơi trực tiếp	ライブをする							
tòa nhà trình diễn trực tiếp, phòng hòa nhạc	ライブハウス							
hoạt động trực tiếp	ライブ[活動[かつどう]]							
biểu diễn trực tiếp	[生[なま]][演奏[えんそう]]							
phát sóng trực tiếp	ライブ[放送[ほうそう]]							
phát sóng trực tiếp	ライブ[中継[ちゅうけい]]							
hình ảnh trực tiếp	ライブ[映像[えいぞう]]							
(hoạt động) ngoài trời	アウトドア							
hoạt động ngoài trời	アウトドア[活動[かつどう]]							
thể thao ngoài trời	アウトドアスポーツ							
khu nghỉ dưỡng	リゾート							
khu nghỉ dưỡng	リゾート[地[ち]]							
khách sạn resort	リゾートホテル							
Phát triển khu nghỉ dưỡng	リゾート[開発[かいはつ]]							
khu nghỉ dưỡng	[保養[ほよう]][地[ち]]							
gay cấn, hồi hộp, cảm giác mạnh （cảm giác không bằng ホラー）	スリル							
có ⇔ không có cảm gay cấn	スリルがある⇔ない							
cảm giác gay cấn cực hạn	スリル[満点[まんてん]]							
rùng rợn　(スリラー映画　phim có tính chất ly kì, rùng rợn)	スリラー							
rùng rợn	スリリング							
lo lắng, đứng ngồi không yên	はらはらする							
huyền bí, bí ẩn　（古代の）	ミステリー							
tiểu tuyết kì bí	ミステリー[小説[しょうせつ]]							
phim huyền bí	ミステリー[映画[えいが]]							
huyền bí, bí ẩn	[謎[なぞ]]な							
hư cấu, viễn tưởng	フィクション							
khoa học viễn tưởng	サイエンスフィクション							
không viễn tưởng, sự thật	ノンフィクション							
① anh hùng　（国民のヒーロー）<br>② nhân vật nam chính(映画の、ドラマの、小説の)	ヒーロー							
anh hùng	[英雄[えいゆう]]							
nhân vật nữ chính	ヒロイン							
① người hâm mộ<br>② quạt, cánh quạt	ファン							
trở thành người hâm mộ	ファンになる							
thư của người hâm mộ	ファンレター							
